date,ticker,symbol,surge_prob,entry_price,high,low,close,target,stop_loss,exit_price,exit_reason,qty,capital_invested,total_outlay_with_fees,gross_pnl,charges,net_pnl,net_return_pct
2025-08-12,VIVIDHA.NS,VIVIDHA,59.2,0.7,0.7200000286102295,0.6800000071525574,0.699999988079071,0.76,0.7,0.7,Breakeven SL,3882,2717.4,2721.56,0.0,4.16,-4.16,-0.15
2025-08-12,AARON.NS,AARON,57.3,205.22,213.27499389648438,192.625,205.5500030517578,221.64,205.22,205.22,Breakeven SL,13,2667.86,2671.95,0.0,4.09,-4.09,-0.15
2025-08-12,BRNL.NS,BRNL,55.3,18.44,19.979999542236328,17.65999984741211,19.610000610351562,19.92,18.44,18.44,Stop Loss (Both Hit),147,2710.68,2714.83,0.0,4.15,-4.15,-0.15
2025-08-12,YATRA.NS,YATRA,49.7,129.84,137.8800048828125,123.0,137.11000061035156,140.23,129.84,129.84,Breakeven SL,20,2596.8,2600.78,0.0,3.98,-3.98,-0.15
2025-08-13,LAL.NS,LAL,53.1,10.38,10.399999618530273,10.350000381469727,10.359999656677246,11.21,10.02,10.359999656677246,Square-off,261,2709.18,2713.33,-5.22,4.15,-9.37,-0.35
2025-08-13,TIIL.NS,TIIL,52.8,2673.52,2697.5,2625.800048828125,2665.300048828125,2887.4,2579.95,2665.300048828125,Square-off,1,2673.52,2677.61,-8.22,4.09,-12.31,-0.46
2025-08-13,FMGOETZE.NS,FMGOETZE,51.7,506.8,520.2000122070312,499.95001220703125,517.0,547.34,506.8,506.8,Breakeven SL,5,2534.0,2537.88,0.0,3.88,-3.88,-0.15
2025-08-13,MASKINVEST.NS,MASKINVEST,51.2,148.4,159.0,145.0,153.49000549316406,160.27,148.4,148.4,Breakeven SL,18,2671.2,2675.29,0.0,4.09,-4.09,-0.15
2025-08-13,NDLVENTURE.NS,NDLVENTURE,50.7,99.02,102.06999969482422,93.25,102.06999969482422,106.94,99.02,99.02,Breakeven SL,27,2673.54,2677.64,0.0,4.1,-4.1,-0.15
2025-08-14,SALSTEEL.NS,SALSTEEL,52.1,15.36,15.979999542236328,15.180000305175781,15.59000015258789,16.59,15.36,15.36,Breakeven SL,176,2703.36,2707.5,0.0,4.14,-4.14,-0.15
2025-08-14,SHREEPUSHK.NS,SHREEPUSHK,51.7,348.08,365.0,346.0,348.20001220703125,375.93,348.08,348.08,Breakeven SL,7,2436.56,2440.29,0.0,3.73,-3.73,-0.15
2025-08-14,MOHITIND.NS,MOHITIND,47.6,36.9,40.189998626708984,36.0,37.040000915527344,39.85,36.9,36.9,Stop Loss (Both Hit),73,2693.7,2697.83,0.0,4.13,-4.13,-0.15
2025-08-14,KELLTONTEC.NS,KELLTONTEC,46.8,25.99,29.049999237060547,24.860000610351562,27.219999313354492,28.07,25.99,25.99,Stop Loss (Both Hit),104,2702.96,2707.1,0.0,4.14,-4.14,-0.15
2025-08-14,WINDLAS.NS,WINDLAS,46.5,1055.0,1087.949951171875,1028.050048828125,1047.5,1139.4,1055.0,1055.0,Breakeven SL,2,2110.0,2113.23,0.0,3.23,-3.23,-0.15
2025-08-18,REFEX.NS,REFEX,65.8,368.53,380.70001220703125,348.1499938964844,377.20001220703125,398.01,368.53,368.53,Breakeven SL,7,2579.71,2583.66,0.0,3.95,-3.95,-0.15
2025-08-18,RISHABH.NS,RISHABH,52.9,392.83,427.0,375.0,415.6000061035156,420.84,392.83,392.83,Stop Loss (Both Hit),6,2356.98,2360.59,0.0,3.61,-3.61,-0.15
2025-08-18,SADBHIN.NS,SADBHIN,52.1,3.54,3.609999895095825,3.380000114440918,3.609999895095825,3.82,3.42,3.42,Stop Loss,763,2701.02,2705.08,-91.56,4.06,-95.62,-3.54
2025-08-18,BAIDFIN.NS,BAIDFIN,51.5,11.47,11.550000190734863,11.100000381469727,11.460000038146973,12.39,11.07,11.460000038146973,Square-off,235,2695.45,2699.58,-2.35,4.13,-6.48,-0.24
2025-08-18,RADIANTCMS.NS,RADIANTCMS,50.2,52.59,54.400001525878906,51.40999984741211,53.79999923706055,56.8,52.59,52.59,Breakeven SL,51,2682.09,2686.2,0.0,4.11,-4.11,-0.15
2025-08-19,DATAMATICS.NS,DATAMATICS,65.8,879.93,923.4500122070312,840.0,914.8499755859375,950.32,879.93,879.93,Breakeven SL,3,2639.79,2643.84,0.0,4.05,-4.05,-0.15
2025-08-19,MTEDUCARE.NS,MTEDUCARE,56.2,2.1,2.0999999046325684,1.9900000095367432,2.0899999141693115,2.27,2.03,2.03,Stop Loss,1276,2679.6,2683.63,-89.32,4.03,-93.35,-3.48
2025-08-19,SCPL.NS,SCPL,55.2,241.41,246.85000610351562,236.25,239.6999969482422,260.72,241.41,241.41,Breakeven SL,11,2655.51,2659.58,0.0,4.07,-4.07,-0.15
2025-08-19,SPIC.NS,SPIC,53.2,103.98,107.69999694824219,101.61000061035156,104.8499984741211,112.25,103.98,103.98,Breakeven SL,25,2599.5,2603.48,0.0,3.98,-3.98,-0.15
2025-08-19,PRAENG.NS,PRAENG,52.1,22.08,23.450000762939453,21.110000610351562,22.790000915527344,23.85,22.08,22.08,Breakeven SL,121,2671.68,2675.77,0.0,4.09,-4.09,-0.15
2025-08-20,KIOCL.NS,KIOCL,59.8,405.23,412.5,378.6000061035156,402.3500061035156,437.65,391.05,391.05,Stop Loss,6,2431.38,2435.03,-85.08,3.65,-88.73,-3.65
2025-08-20,JISLDVREQS.NS,JISLDVREQS,59.2,31.23,32.650001525878906,31.010000228881836,31.25,33.73,31.23,31.23,Breakeven SL,85,2654.55,2658.62,0.0,4.07,-4.07,-0.15
2025-08-20,BIGBLOC.NS,BIGBLOC,53.3,57.51,59.209999084472656,55.970001220703125,58.25,62.11,57.51,57.51,Breakeven SL,46,2645.46,2649.51,0.0,4.05,-4.05,-0.15
2025-08-20,REGENCERAM.NS,REGENCERAM,51.6,46.84,49.849998474121094,46.0099983215332,48.09000015258789,50.59,46.84,46.84,Breakeven SL,56,2623.04,2627.06,0.0,4.02,-4.02,-0.15
2025-08-20,FELDVR.NS,FELDVR,51.3,3.22,3.25,3.200000047683716,3.25,3.48,3.11,3.25,Square-off,825,2656.5,2660.59,24.75,4.09,20.66,0.78
2025-08-21,ZENITHEXPO.NS,ZENITHEXPO,50.3,242.1,249.27000427246094,225.5,245.25999450683594,261.47,242.1,242.1,Breakeven SL,10,2421.0,2424.71,0.0,3.71,-3.71,-0.15
2025-08-21,EVERESTIND.NS,EVERESTIND,49.9,636.74,663.5,621.0,633.0499877929688,687.68,636.74,636.74,Breakeven SL,4,2546.96,2550.86,0.0,3.9,-3.9,-0.15
2025-08-21,ARROWGREEN.NS,ARROWGREEN,49.1,600.42,609.9000244140625,592.2999877929688,598.0499877929688,648.45,579.41,598.0499877929688,Square-off,4,2401.68,2405.35,-9.48,3.67,-13.15,-0.55
2025-08-21,RKEC.NS,RKEC,47.8,63.34,64.77999877929688,62.689998626708984,64.0,68.41,63.34,63.34,Breakeven SL,41,2596.94,2600.92,0.0,3.98,-3.98,-0.15
2025-08-22,IZMO.NS,IZMO,63.5,563.82,587.5499877929688,531.0,587.5499877929688,608.93,563.82,563.82,Breakeven SL,4,2255.28,2258.74,0.0,3.46,-3.46,-0.15
2025-08-22,GLOBALE.NS,GLOBALE,50.4,14.0,14.890000343322754,13.529999732971191,14.0,15.12,14.0,14.0,Breakeven SL,188,2632.0,2636.03,0.0,4.03,-4.03,-0.15
2025-08-22,RELIABLE.NS,RELIABLE,48.0,92.71,98.87999725341797,89.05000305175781,94.5,100.13,92.71,92.71,Breakeven SL,28,2595.88,2599.86,0.0,3.98,-3.98,-0.15
2025-08-22,AKI.NS,AKI,47.2,9.19,9.489999771118164,9.0600004196167,9.380000114440918,9.93,9.19,9.19,Breakeven SL,286,2628.34,2632.37,0.0,4.03,-4.03,-0.15
2025-08-22,TOUCHWOOD.NS,TOUCHWOOD,46.4,110.57,117.0,108.25,111.4000015258789,119.42,110.57,110.57,Breakeven SL,23,2543.11,2547.01,0.0,3.9,-3.9,-0.15
2025-08-25,UMESLTD.NS,UMESLTD,51.5,5.72,5.900000095367432,5.610000133514404,5.679999828338623,6.18,5.72,5.72,Breakeven SL,460,2631.2,2635.23,0.0,4.03,-4.03,-0.15
2025-08-25,GLOBALE.NS,GLOBALE,47.8,14.04,14.710000038146973,13.300000190734863,14.09000015258789,15.16,14.04,14.04,Breakeven SL,187,2625.48,2629.5,0.0,4.02,-4.02,-0.15
2025-08-25,CCCL.NS,CCCL,46.2,19.05,20.940000534057617,16.360000610351562,19.860000610351562,20.57,19.05,19.05,Stop Loss (Both Hit),138,2628.9,2632.93,0.0,4.03,-4.03,-0.15
2025-08-25,AARVI.NS,AARVI,44.8,121.81,123.79000091552734,116.26000213623047,122.05999755859375,131.55,117.55,117.55,Stop Loss,21,2558.01,2561.85,-89.46,3.84,-93.3,-3.65
2025-08-26,WEL.NS,WEL,63.4,130.18,134.94000244140625,127.0199966430664,131.19000244140625,140.59,130.18,130.18,Breakeven SL,20,2603.6,2607.59,0.0,3.99,-3.99,-0.15
2025-08-26,RPPINFRA.NS,RPPINFRA,47.6,122.14,125.80000305175781,118.47000122070312,122.33999633789062,131.91,122.14,122.14,Breakeven SL,21,2564.94,2568.87,0.0,3.93,-3.93,-0.15
2025-08-26,HYBRIDFIN.NS,HYBRIDFIN,45.9,15.17,16.350000381469727,15.050000190734863,15.239999771118164,16.38,15.17,15.17,Breakeven SL,172,2609.24,2613.24,0.0,4.0,-4.0,-0.15
2025-08-26,NAZARA.NS,NAZARA,45.6,280.86,288.2250061035156,276.5,283.2749938964844,303.33,280.86,280.86,Breakeven SL,9,2527.74,2531.61,0.0,3.87,-3.87,-0.15
2025-08-26,PRUDMOULI.NS,PRUDMOULI,45.6,36.47,38.29999923706055,36.400001525878906,36.58000183105469,39.39,36.47,36.47,Breakeven SL,71,2589.37,2593.34,0.0,3.97,-3.97,-0.15
2025-08-28,MOHITIND.NS,MOHITIND,56.1,30.35,31.8700008392334,30.0,30.65999984741211,32.78,30.35,30.35,Breakeven SL,85,2579.75,2583.7,0.0,3.95,-3.95,-0.15
2025-08-28,ELGIRUBCO.NS,ELGIRUBCO,55.0,67.55,75.97000122070312,59.29999923706055,71.37000274658203,72.95,67.55,67.55,Stop Loss (Both Hit),38,2566.9,2570.83,0.0,3.93,-3.93,-0.15
2025-08-28,GUJRAFFIA.NS,GUJRAFFIA,47.4,39.27,40.099998474121094,38.0,39.540000915527344,42.41,39.27,39.27,Breakeven SL,66,2591.82,2595.79,0.0,3.97,-3.97,-0.15
2025-08-28,MUKTAARTS.NS,MUKTAARTS,46.7,70.61,73.69999694824219,70.25,71.13999938964844,76.26,70.61,70.61,Breakeven SL,36,2541.96,2545.86,0.0,3.9,-3.9,-0.15
2025-08-28,GUJAPOLLO.NS,GUJAPOLLO,46.2,513.82,539.7999877929688,500.29998779296875,525.5499877929688,554.93,513.82,513.82,Breakeven SL,5,2569.1,2573.04,0.0,3.94,-3.94,-0.15
2025-08-29,KRITIKA.NS,KRITIKA,73.7,8.42,9.25,7.75,9.25,9.09,8.42,8.42,Stop Loss (Both Hit),309,2601.78,2605.77,0.0,3.99,-3.99,-0.15
2025-08-29,KAUSHALYA.NS,KAUSHALYA,54.0,1136.78,1250.0,1071.050048828125,1169.449951171875,1227.72,1136.78,1136.78,Stop Loss (Both Hit),2,2273.56,2277.04,0.0,3.48,-3.48,-0.15
2025-08-29,MANGALAM.NS,MANGALAM,49.9,74.31,76.48999786376953,73.68000030517578,74.30000305175781,80.25,74.31,74.31,Breakeven SL,35,2600.85,2604.84,0.0,3.99,-3.99,-0.15
2025-08-29,FIBERWEB.NS,FIBERWEB,49.7,43.85,45.439998626708984,43.54999923706055,43.779998779296875,47.36,43.85,43.85,Breakeven SL,59,2587.15,2591.11,0.0,3.96,-3.96,-0.15
2025-08-29,RADAAN.NS,RADAAN,49.1,3.34,3.4700000286102295,3.25,3.4700000286102295,3.61,3.34,3.34,Breakeven SL,779,2601.86,2605.85,0.0,3.99,-3.99,-0.15
2025-09-01,RETAIL.NS,RETAIL,68.0,37.34,38.20000076293945,36.79999923706055,38.06999969482422,40.33,37.34,37.34,Breakeven SL,69,2576.46,2580.41,0.0,3.95,-3.95,-0.15
2025-09-01,JINDALPHOT.NS,JINDALPHOT,59.0,1181.08,1235.199951171875,1145.0,1235.199951171875,1263.91,1181.08,1181.08,Breakeven SL,2,2362.16,2365.78,0.0,3.62,-3.62,-0.15
2025-09-01,GARUDA.NS,GARUDA,53.1,218.62,225.0,215.50999450683594,219.5399932861328,236.11,218.62,218.62,Breakeven SL,11,2404.82,2408.51,0.0,3.69,-3.69,-0.15
2025-09-01,AARVI.NS,AARVI,49.5,131.15,133.97000122070312,128.5500030517578,131.52000427246094,141.64,131.15,131.15,Breakeven SL,19,2491.85,2495.67,0.0,3.82,-3.82,-0.15
2025-09-01,JITFINFRA.NS,JITFINFRA,49.2,257.68,264.45001220703125,252.3000030517578,257.95001220703125,278.29,257.68,257.68,Breakeven SL,10,2576.8,2580.75,0.0,3.95,-3.95,-0.15
2025-09-02,ZENITHEXPO.NS,ZENITHEXPO,49.3,301.2,304.5,278.20001220703125,304.5,325.3,290.66,290.66,Stop Loss,8,2409.6,2413.22,-84.32,3.62,-87.94,-3.65
2025-09-02,NKIND.NS,NKIND,47.5,67.54,70.0,66.01000213623047,69.0,72.94,67.54,67.54,Breakeven SL,38,2566.52,2570.45,0.0,3.93,-3.93,-0.15
2025-09-02,UYFINCORP.NS,UYFINCORP,47.1,13.04,13.779999732971191,12.850000381469727,13.119999885559082,14.08,13.04,13.04,Breakeven SL,199,2594.96,2598.94,0.0,3.98,-3.98,-0.15
2025-09-02,ASTRON.NS,ASTRON,45.2,15.59,16.18000030517578,15.1899995803833,16.18000030517578,16.84,15.59,15.59,Breakeven SL,166,2587.94,2591.91,0.0,3.97,-3.97,-0.15
2025-09-02,ARSHIYA.NS,ARSHIYA,44.1,2.23,2.440000057220459,2.2200000286102295,2.2200000286102295,2.41,2.23,2.23,Stop Loss (Both Hit),1164,2595.72,2599.7,0.0,3.98,-3.98,-0.15
2025-09-03,KANANIIND.NS,KANANIIND,57.7,2.02,2.069999933242798,1.9800000190734863,2.0299999713897705,2.18,2.02,2.02,Breakeven SL,1275,2575.5,2579.45,0.0,3.95,-3.95,-0.15
2025-09-03,SVPGLOB.NS,SVPGLOB,56.9,3.75,4.03000020980835,3.569999933242798,3.7899999618530273,4.05,3.75,3.75,Breakeven SL,687,2576.25,2580.2,0.0,3.95,-3.95,-0.15
2025-09-03,VIMTALABS.NS,VIMTALABS,52.3,800.1,828.9000244140625,787.8499755859375,812.0999755859375,864.11,800.1,800.1,Breakeven SL,3,2400.3,2403.98,0.0,3.68,-3.68,-0.15
2025-09-03,ZUARIIND.NS,ZUARIIND,51.5,313.84,325.45001220703125,310.0,319.6000061035156,338.95,313.84,313.84,Breakeven SL,8,2510.72,2514.57,0.0,3.85,-3.85,-0.15
2025-09-03,ARSHIYA.NS,ARSHIYA,50.3,2.1,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.27,2.03,2.0999999046325684,Square-off,1226,2574.6,2578.55,-0.0,3.95,-3.95,-0.15
2025-09-04,SEYAIND.NS,SEYAIND,48.0,16.92,17.639999389648438,16.209999084472656,16.959999084472656,18.27,16.92,16.92,Breakeven SL,152,2571.84,2575.78,0.0,3.94,-3.94,-0.15
2025-09-04,GARUDA.NS,GARUDA,47.4,205.94,214.8000030517578,204.17999267578125,207.33999633789062,222.42,205.94,205.94,Breakeven SL,12,2471.28,2475.07,0.0,3.79,-3.79,-0.15
2025-09-04,NDTV.NS,NDTV,43.7,112.52,113.50872039794922,110.8099136352539,112.23869323730469,121.52,108.58,112.23869323730469,Square-off,22,2475.44,2479.23,-6.19,3.79,-9.98,-0.4
2025-09-04,ELGIRUBCO.NS,ELGIRUBCO,43.0,73.96,77.0,73.0,73.88999938964844,79.88,73.96,73.96,Breakeven SL,34,2514.64,2518.49,0.0,3.85,-3.85,-0.15
2025-09-04,KIOCL.NS,KIOCL,41.9,439.57,447.3999938964844,428.6000061035156,437.79998779296875,474.74,424.19,437.79998779296875,Square-off,5,2197.85,2201.21,-8.85,3.36,-12.21,-0.56
2025-09-05,POKARNA.NS,POKARNA,57.1,776.72,791.0,765.0499877929688,771.9500122070312,838.86,749.53,771.9500122070312,Square-off,3,2330.16,2333.72,-14.31,3.56,-17.87,-0.77
2025-09-05,DPWIRES.NS,DPWIRES,54.1,255.73,298.2300109863281,244.0,271.9100036621094,276.19,255.73,255.73,Stop Loss (Both Hit),10,2557.3,2561.22,0.0,3.92,-3.92,-0.15
2025-09-05,URAVIDEF.NS,URAVIDEF,52.3,366.64,383.95001220703125,354.6000061035156,369.1000061035156,395.97,366.64,366.64,Breakeven SL,6,2199.84,2203.21,0.0,3.37,-3.37,-0.15
2025-09-05,JPOLYINVST.NS,JPOLYINVST,50.8,941.06,959.5999755859375,925.0,942.6500244140625,1016.34,908.12,942.6500244140625,Square-off,2,1882.12,1885.01,3.18,2.89,0.29,0.02
2025-09-05,BSL.NS,BSL,50.5,170.64,173.64999389648438,165.22000122070312,170.57000732421875,184.29,164.67,170.57000732421875,Square-off,15,2559.6,2563.52,-1.05,3.92,-4.97,-0.19
2025-09-08,JITFINFRA.NS,JITFINFRA,62.1,429.05,447.20001220703125,416.95001220703125,447.20001220703125,463.37,429.05,429.05,Breakeven SL,5,2145.25,2148.54,0.0,3.29,-3.29,-0.15
2025-09-08,BVCL.NS,BVCL,61.8,64.28,67.69999694824219,61.20000076293945,67.69999694824219,69.42,64.28,64.28,Breakeven SL,39,2506.92,2510.76,0.0,3.84,-3.84,-0.15
2025-09-08,MICEL.NS,MICEL,56.4,72.05,78.61000061035156,67.30000305175781,78.58999633789062,77.81,72.05,72.05,Stop Loss (Both Hit),35,2521.75,2525.61,0.0,3.86,-3.86,-0.15
2025-09-08,PVP.NS,PVP,51.2,31.08,32.0,30.059999465942383,31.600000381469727,33.57,31.08,31.08,Breakeven SL,82,2548.56,2552.47,0.0,3.91,-3.91,-0.15
2025-09-09,APOLLO.NS,APOLLO,62.8,274.43,290.79998779296875,268.0,273.20001220703125,296.38,274.43,274.43,Breakeven SL,9,2469.87,2473.65,0.0,3.78,-3.78,-0.15
2025-09-09,SALASAR.NS,SALASAR,51.9,10.07,10.979999542236328,9.220000267028809,10.40999984741211,10.76,10.07,10.07,Stop Loss (Both Hit),253,2547.71,2551.61,0.0,3.9,-3.9,-0.15
2025-09-09,ZENITHEXPO.NS,ZENITHEXPO,51.7,278.82,293.8999938964844,276.75,276.75,301.13,278.82,278.82,Breakeven SL,9,2509.38,2513.23,0.0,3.85,-3.85,-0.15
2025-09-09,PRECAM.NS,PRECAM,49.1,238.77,262.0,226.08999633789062,254.92999267578125,255.43,238.77,238.77,Stop Loss (Both Hit),10,2387.7,2391.36,0.0,3.66,-3.66,-0.15
2025-09-09,CENTEXT.NS,CENTEXT,48.7,26.82,30.799999237060547,25.15999984741211,27.440000534057617,28.97,26.82,26.82,Stop Loss (Both Hit),95,2547.9,2551.8,0.0,3.9,-3.9,-0.15
2025-09-10,MARALOVER.NS,MARALOVER,70.8,47.82,55.400001525878906,46.540000915527344,49.220001220703125,51.65,47.82,47.82,Stop Loss (Both Hit),53,2534.46,2538.34,0.0,3.88,-3.88,-0.15
2025-09-10,SHRADHA.NS,SHRADHA,51.5,52.24,52.79446792602539,51.41309356689453,52.63906478881836,56.42,50.41,52.63906478881836,Square-off,48,2507.52,2511.38,19.16,3.86,15.3,0.61
2025-09-10,MICEL.NS,MICEL,49.1,72.44,77.94000244140625,66.51000213623047,74.61000061035156,78.24,72.44,72.44,Breakeven SL,35,2535.4,2539.29,0.0,3.89,-3.89,-0.15
2025-09-10,VISACHROME.NS,VISACHROME,46.4,39.07,40.220001220703125,38.310001373291016,40.220001220703125,42.2,39.07,39.07,Breakeven SL,65,2539.55,2543.44,0.0,3.89,-3.89,-0.15
2025-09-10,SHREERAMA.NS,SHREERAMA,46.3,59.34,60.9900016784668,56.130001068115234,59.849998474121094,64.09,59.34,59.34,Breakeven SL,43,2551.62,2555.53,0.0,3.91,-3.91,-0.15
2025-09-11,LASA.NS,LASA,55.3,11.59,12.479999542236328,11.010000228881836,11.569999694824219,12.52,11.59,11.59,Breakeven SL,220,2549.8,2553.71,0.0,3.91,-3.91,-0.15
2025-09-11,CCCL.NS,CCCL,51.1,18.59,19.700000762939453,18.399999618530273,18.56999969482422,20.08,18.59,18.59,Breakeven SL,137,2546.83,2550.73,0.0,3.9,-3.9,-0.15
2025-09-11,TOLINS.NS,TOLINS,49.4,182.92,200.5,177.05999755859375,188.2100067138672,197.55,182.92,182.92,Stop Loss (Both Hit),13,2377.96,2381.6,0.0,3.64,-3.64,-0.15
2025-09-11,COMPINFO.NS,COMPINFO,49.0,1.85,1.8600000143051147,1.75,1.850000023841858,2.0,1.79,1.79,Stop Loss,1379,2551.15,2554.99,-82.74,3.84,-86.58,-3.39
2025-09-11,ASMS.NS,ASMS,48.8,16.17,17.030000686645508,15.9399995803833,16.510000228881836,17.46,16.17,16.17,Breakeven SL,157,2538.69,2542.58,0.0,3.89,-3.89,-0.15
2025-09-12,RUSHIL.NS,RUSHIL,56.3,29.71,31.799999237060547,28.610000610351562,29.8799991607666,32.09,29.71,29.71,Breakeven SL,85,2525.35,2529.22,0.0,3.87,-3.87,-0.15
2025-09-12,MOHITIND.NS,MOHITIND,55.4,37.9,39.79999923706055,35.22999954223633,38.060001373291016,40.93,37.9,37.9,Breakeven SL,66,2501.4,2505.23,0.0,3.83,-3.83,-0.15
2025-09-12,BLUECOAST.NS,BLUECOAST,49.5,53.35,56.20000076293945,53.34000015258789,53.34000015258789,57.62,53.35,53.35,Breakeven SL,47,2507.45,2511.29,0.0,3.84,-3.84,-0.15
2025-09-12,VIMTALABS.NS,VIMTALABS,46.0,782.38,804.5999755859375,762.0999755859375,776.9500122070312,844.97,782.38,782.38,Breakeven SL,3,2347.14,2350.74,0.0,3.6,-3.6,-0.15
2025-09-12,GOODLUCK.NS,GOODLUCK,45.7,354.52,363.6666564941406,350.73333740234375,356.3999938964844,382.88,354.52,354.52,Breakeven SL,7,2481.64,2485.44,0.0,3.8,-3.8,-0.15
2025-09-15,NILASPACES.NS,NILASPACES,58.2,15.87,16.90999984741211,15.149999618530273,16.610000610351562,17.14,15.87,15.87,Breakeven SL,159,2523.33,2527.2,0.0,3.87,-3.87,-0.15
2025-09-15,JITFINFRA.NS,JITFINFRA,53.1,411.48,433.8999938964844,410.0,411.6000061035156,444.4,411.48,411.48,Breakeven SL,6,2468.88,2472.66,0.0,3.78,-3.78,-0.15
2025-09-15,THEMISMED.NS,THEMISMED,50.9,131.81,138.0,127.13999938964844,131.5500030517578,140.78,131.81,131.81,Breakeven SL,19,2504.39,2508.23,0.0,3.84,-3.84,-0.15
2025-09-15,SHAHALLOYS.NS,SHAHALLOYS,50.7,71.09,73.2300033569336,69.41999816894531,73.0999984741211,76.78,71.09,71.09,Breakeven SL,35,2488.15,2491.96,0.0,3.81,-3.81,-0.15
2025-09-15,GMDCLTD.NS,GMDCLTD,49.7,563.2,581.0,552.6500244140625,560.3499755859375,608.26,563.2,563.2,Breakeven SL,4,2252.8,2256.25,0.0,3.45,-3.45,-0.15
2025-09-16,NAGREEKEXP.NS,NAGREEKEXP,59.2,38.72,40.0,37.27000045776367,39.810001373291016,41.82,38.72,38.72,Breakeven SL,65,2516.8,2520.66,0.0,3.86,-3.86,-0.15
2025-09-16,PVP.NS,PVP,46.6,29.23,30.360000610351562,27.610000610351562,29.90999984741211,31.57,29.23,29.23,Breakeven SL,86,2513.78,2517.63,0.0,3.85,-3.85,-0.15
2025-09-16,DPWIRES.NS,DPWIRES,45.5,275.9,286.3999938964844,272.0,275.739990234375,297.97,275.9,275.9,Breakeven SL,9,2483.1,2486.91,0.0,3.81,-3.81,-0.15
2025-09-16,XTGLOBAL.NS,XTGLOBAL,43.8,38.45,42.70000076293945,37.25,39.88999938964844,41.53,38.45,38.45,Stop Loss (Both Hit),65,2499.25,2503.08,0.0,3.83,-3.83,-0.15
2025-09-16,ASTRON.NS,ASTRON,43.5,15.5,15.9399995803833,15.210000038146973,15.9399995803833,16.74,15.5,15.5,Breakeven SL,162,2511.0,2514.85,0.0,3.85,-3.85,-0.15
2025-09-17,KHADIM.NS,KHADIM,44.8,272.49,293.8999938964844,260.75,290.1000061035156,294.29,272.49,272.49,Breakeven SL,9,2452.41,2456.17,0.0,3.76,-3.76,-0.15
2025-09-17,AMDIND.NS,AMDIND,44.1,60.7,64.25,59.59000015258789,61.36000061035156,65.56,60.7,60.7,Breakeven SL,41,2488.7,2492.51,0.0,3.81,-3.81,-0.15
2025-09-17,SALASAR.NS,SALASAR,43.5,9.75,9.989999771118164,9.529999732971191,9.880000114440918,10.53,9.75,9.75,Breakeven SL,258,2515.5,2519.35,0.0,3.85,-3.85,-0.15
2025-09-17,BVCL.NS,BVCL,42.2,52.71,54.400001525878906,51.5,53.619998931884766,56.93,52.71,52.71,Breakeven SL,47,2477.37,2481.17,0.0,3.8,-3.8,-0.15
2025-09-17,BAFNAPH.NS,BAFNAPH,41.6,118.19,125.3499984741211,113.41999816894531,125.3499984741211,127.65,118.19,118.19,Breakeven SL,21,2481.99,2485.79,0.0,3.8,-3.8,-0.15
2025-09-18,SHRADHA.NS,SHRADHA,59.1,50.62,51.970001220703125,49.52000045776367,51.11000061035156,54.67,50.62,50.62,Breakeven SL,49,2480.38,2484.18,0.0,3.8,-3.8,-0.15
2025-09-18,SOMATEX.NS,SOMATEX,49.7,68.73,69.94000244140625,67.83999633789062,68.30999755859375,74.23,66.32,68.30999755859375,Square-off,36,2474.28,2478.06,-15.12,3.78,-18.9,-0.76
2025-09-18,RVHL.NS,RVHL,47.7,62.21,65.01000213623047,60.0,61.959999084472656,67.19,62.21,62.21,Breakeven SL,40,2488.4,2492.21,0.0,3.81,-3.81,-0.15
2025-09-18,ANIKINDS.NS,ANIKINDS,46.2,68.58,69.47000122070312,64.0999984741211,69.47000122070312,74.07,66.18,66.18,Stop Loss,36,2468.88,2472.59,-86.4,3.71,-90.11,-3.65
2025-09-18,KHADIM.NS,KHADIM,44.1,290.58,292.80999755859375,280.0,288.6000061035156,313.83,280.41,280.41,Stop Loss,8,2324.64,2328.13,-81.36,3.49,-84.85,-3.65
2025-09-19,RUSHIL.NS,RUSHIL,54.0,31.31,32.20000076293945,29.790000915527344,31.809999465942383,33.81,31.31,31.31,Breakeven SL,79,2473.49,2477.28,0.0,3.79,-3.79,-0.15
2025-09-19,NKIND.NS,NKIND,52.3,72.18,75.0,71.5,71.69999694824219,77.95,72.18,72.18,Breakeven SL,34,2454.12,2457.88,0.0,3.76,-3.76,-0.15
2025-09-19,GICL.NS,GICL,49.8,143.26,148.6999969482422,141.0,146.64999389648438,154.72,143.26,143.26,Breakeven SL,17,2435.42,2439.15,0.0,3.73,-3.73,-0.15
2025-09-19,SINDHUTRAD.NS,SINDHUTRAD,45.8,29.92,30.850000381469727,29.0,29.81999969482422,32.31,29.92,29.92,Breakeven SL,82,2453.44,2457.2,0.0,3.76,-3.76,-0.15
2025-09-19,BANCOINDIA.NS,BANCOINDIA,44.0,815.59,846.5,793.0,835.5999755859375,880.84,815.59,815.59,Breakeven SL,3,2446.77,2450.52,0.0,3.75,-3.75,-0.15
2025-09-22,EIMCOELECO.NS,EIMCOELECO,43.7,2047.0,2112.89990234375,2025.0999755859375,2042.5,2210.76,2047.0,2047.0,Breakeven SL,1,2047.0,2050.14,0.0,3.14,-3.14,-0.15
